"ID","EPG","fire","tree","river","road","urema","term100","term250","pan100","pan250","panlg100","panlg250"
"19_PHAF22",256.666666666667,-0.777552485466003,-0.90068382024765,-0.61420863866806,-1.07729959487915,-0.36948037147522,-0.587169766426086,-0.215458661317825,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_TRSC20",0,-1.10090577602386,-0.785394132137299,0.317953854799271,-0.97831255197525,-0.763973534107208,1.47717225551605,1.58895266056061,1.58651649951935,0.368155211210251,2.0531644821167,0.406623423099518
"19_TRSC21",0,-0.607219636440277,1.58239650726318,1.21123099327087,-0.631956160068512,-0.367785215377808,1.12373399734497,1.80201327800751,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_TRSC22",46.6666666666667,-0.60097736120224,1.49598753452301,1.21538519859314,-0.63236677646637,-0.367356181144714,1.0218847990036,1.78084981441498,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_PHAF23",2263.33333333333,-0.168074741959572,0.00361183891072869,-1.01961672306061,-1.01633393764496,0.270438700914383,0.942978322505951,0.0282233562320471,0.300754517316818,0.737427115440369,0.197730407118797,0.393147051334381
"19_PHAF24",93.3333333333333,-0.852602422237396,-0.69768762588501,0.710700750350952,-1.0755090713501,-0.467706352472305,0.144958958029747,0.908275902271271,0.887062013149261,0.856897413730621,-0.0931912958621979,0.672781825065613
"19_OUOU26",280,-1.01357424259186,-1.03892755508423,1.21647357940674,-1.07186162471771,-0.651507794857025,0.408756405115128,0.645628869533539,-0.120975404977798,0.441768258810043,-0.0931912958621979,0.713210999965668
"19_AEME37",0,-0.220135703682899,-1.18578910827637,1.85726869106293,-1.07416784763336,-0.479669719934464,-0.0258044768124819,0.970569550991058,0.845917642116547,0.780870795249939,-0.0931912958621979,0.234799638390541
"19_AEME38",128.333333333333,0.485074996948242,1.1971355676651,1.7190887928009,-1.06023752689362,-0.258333712816238,2.3382351398468,1.48977327346802,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_AEME39",155.555555555556,-0.663394451141357,0.265776008367538,-0.82600998878479,-1.05716347694397,1.02819776535034,1.16385185718536,0.756949365139008,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_PHAF25",816.666666666667,-0.522601127624512,-0.510994434356689,-0.740710616111755,-1.03066694736481,-0.0197049994021654,0.175090625882149,0.970190286636353,-0.120975404977798,-0.131447911262512,-0.0931912958621979,-0.15264618396759
"19_PHAF26",116.666666666667,-0.187275469303131,-0.142494469881058,0.149640589952469,-1.06412923336029,0.301942437887192,1.89535224437714,1.96573412418365,0.506476402282715,0.971540629863739,-0.0931912958621979,0.625614523887634
"19_PHAF27",504.444444444444,-0.185331404209137,-0.0913143455982208,0.16671921312809,-1.07107877731323,0.311017125844955,1.75562071800232,1.91561317443848,0.753342747688293,0.696396887302399,-0.0931912958621979,-0.0701033696532249
"19_AEME41",73.6842105263158,-0.542326033115387,1.06047546863556,-0.333112180233002,-1.0687028169632,0.1408451795578,2.35172033309937,1.47312319278717,-0.0541157796978951,0.281267732381821,-0.0931912958621979,0.172471389174461
"19_PHAF28",373.333333333333,-0.483754068613052,-0.352795213460922,-0.749610185623169,-1.04693055152893,-0.0256753731518984,0.292551070451736,0.971245348453522,-0.120975404977798,-0.131447911262512,-0.0931912958621979,-0.15264618396759
"19_PHAF29",116.666666666667,-1.13231754302979,-0.769608795642853,-0.648250758647919,-1.05976486206055,-0.405114412307739,-0.333782196044922,-0.379261046648026,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
